product_code,brand_name,generic_name,brand_description,department,dosage_form,unit,category,raw_cost,company,full_pack_quantity,unit_quantity
6012367.00,NEPAFENAC,,NEPAFENAC EYE DROPS 5ML X 1,Pharmacy,EYE DROPS,PACK,,1200,,1,1
,NETAZOX,Nitazoxanide,NETAZOX TABS 500MG X 6,Pharmacy,TABLETS,PACK,,2000,SJS LIFE SCIENCES LIMITED,1,1
6013352.00,NETMAL,Artemether+Lumefantrine,NETMAL TABS 80/480MG X 1,Pharmacy,TABLETS,PACK,Antimalarial drugs,320,,1,1
5021270000000.00,NEUROZAN,,NEUROZAN CAPS  X 30,Pharmacy,CAPSULES,PACK,,6800,,1,30
6013195.00,nevan ts,,NEVAN TS EYE DROPS X 1,Pharmacy,EYE DROPS,PACK,,2300,,1,1
,newmult,,NEWMULT CAPS X 30,Pharmacy,CAPSULES,PACK,,1300,KINGZY PHARMACEUTICALS LTD,1,1
7321840000000.00,NEXIUM X 14,Esomeprazole,NEXIUM X 14 TABS 20MG,Pharmacy,TABLETS,PACK,,5098,,1,1
8699790000000.00,NEXIUM X 14,Esomeprazole,NEXIUM X 14 TABS 40MG,Pharmacy,TABLETS,PACK,,7000,WWCVL (ASTRAZENICA),1,1
6011881.00,NEXIUM(PARALLEL),,NEXIUM(PARALLEL) TABS 20MG X 14,Pharmacy,TABLETS,PACK,,1700,,1,1
6011882.00,NEXIUM(PARARELL),,NEXIUM(PARARELL) TABS 40MG X 14,Pharmacy,TABLETS,PACK,,2100,,1,1
,nezis b.p monitor,,NEZIS B.P MONITOR   X 1,Pharmacy,,PACK,,10500,,1,1
,NICLOVIX,,NICLOVIX CAPS X 30,Pharmacy,CAPSULES,PACK,,5500,MAY & BAKER NIGERIA PLC,1,1
9882.00,NIFE-D,,NIFE-D X 30 TABS 20MG,Pharmacy,TABLETS,PACK,,300,,1,1
,NIGHT AID,,NIGHT AID TABS  X 10,Pharmacy,TABLETS,PACK,,200,,1,1
6009280.00,nightingale,,NIGHTINGALE X 1,Pharmacy,,PACK,,1700,,1,1
1007669.00,NILGAR M-15 X 30,,NILGAR M-15 X 30 TABS,Pharmacy,TABLETS,PACK,,1360,,1,1
14938.00,nilgar M-30,,NILGAR M-30 TABS,Pharmacy,TABLETS,PACK,,2825,,1,1
11954.00,NIMARTEM 20/120,,NIMARTEM 20/120 TABS,Pharmacy,TABLETS,PACK,,280,,1,1
108904000000000.00,NIMARTEN QS,,NIMARTEN QS TABS X 6,Pharmacy,TABLETS,PACK,,440,NEIMETH INT'L PHARMACEUTICAL PLC,1,1
1007608.00,NISTATIN  ORAL,,NISTATIN  ORAL DROPS,Pharmacy,ORAL DROPS,PACK,,510,,1,1
6008645.00,NITROFURANTIN X 10,,NITROFURANTIN X 10 TABS,Pharmacy,TABLETS,PACK,,195,,1,1
1002951.00,NIVAQUINE FORTE 221,,NIVAQUINE FORTE 221 CAPS,Pharmacy,CAPSULES,PACK,,170,,1,1
6557.00,NIVAQUINE,Chloroquine,NIVAQUINE TABS X 10,Pharmacy,TABLETS,PACK,,180,,1,1
6011523.00,NOBAXIN,Azithromycin,NOBAXIN TABS 250MG X 6,Pharmacy,TABLETS,PACK,,1150,,1,1
1002159.00,NONI,,NONI CAPS X 1,Pharmacy,CAPSULES,PACK,,1750,,1,1
8901300000000.00,norbatin,,NORBATIN TABS  X 5,Pharmacy,TABLETS,PACK,,1750,,5,1
1007974.00,NORDUET,,NORDUET TABS 5MG X 10,Pharmacy,TABLETS,PACK,,850,,1,1
6011929.00,NORGESIC,,NORGESIC TABS  X 20,Pharmacy,TABLETS,PACK,,800,,1,1
4629.00,Noristerat,,NORISTERAT INJ 200MG X 1,Pharmacy,INJECTION (SOLUTION),PACK,,800,,1,1
6012910.00,NORPIFLEX,,NORPIFLEX TABS X 1,Pharmacy,TABLETS,PACK,,700,,1,1
1001363.00,Norvasc,Amlodipine,NORVASC TABS 10MG X 10,Pharmacy,TABLETS,PACK,,1600,WWCVL (PFIZER),1,1
1001322.00,Norvasc,Amlodipine,NORVASC TABS 5MG X 10,Pharmacy,TABLETS,PACK,,925,,1,1
10764.00,NOSCLAV,,NOSCLAV TABS 625MG X 18,Pharmacy,TABLETS,PACK,,1000,GENEITH PHARM. LIMITED,1,1
8458.00,NOSE MASK,,NOSE MASK X 50,Pharmacy,,PACK,,350,,1,1
15310.00,NOVACAN 150MG,,NOVACAN 150MG CAPS,Pharmacy,CAPSULES,PACK,,400,,1,1
8439.00,NOVACAN X 10,,NOVACAN X 10 CAPS 50MG,Pharmacy,CAPSULES,PACK,,200,,1,1
14881.00,NOVACAN X 3,Fluconazole,NOVACAN X 3 CAPS 50MG,Pharmacy,CAPSULES,PACK,,300,,1,1
6011478.00,nurofen,,NUROFEN CAPS 200MG X 1,Pharmacy,CAPSULES,PACK,,650,,1,1
6011532.00,nurofen,Ibuprofen,NUROFEN CAPS 400MG X 10,Pharmacy,CAPSULES,PACK,,1235,,1,1
,nurofen express,,NUROFEN EXPRESS TABS 200MG X 10,Pharmacy,TABLETS,PACK,,1300,SENTOVA TRADING NIG. LTD.,1,1
7996.00,NYLON GLOVE,,NYLON GLOVE   X 1,Pharmacy,,PACK,,180,,1,1
6013073.00,NYSTATIN VAG,,NYSTATIN VAG (UNBRANDED)  TABS X 10,Pharmacy,TABLETS,PACK,,700,,1,1
8934750000000.00,NYSTATIN VAG TAB (AL-TINEZ),,NYSTATIN VAG TAB (AL-TINEZ),Pharmacy,,PACK,,430,,1,1
14912.00,NYSTATIN VAG TAB(MULTICOY),,NYSTATIN VAG TAB(MULTICOY)  100000 IU,Pharmacy,,PACK,,495,,1,1
6012406.00,OcEACEF,,OCEACEF TABS 200MG X 10,Pharmacy,TABLETS,PACK,,1000,,1,1
8906040000000.00,oceanic cod liver X 30,,OCEANIC COD LIVER X 30 CAPS 1000MG,Pharmacy,CAPSULES,PACK,,480,,1,1
4615.00,oceanic cod liver X 30,,OCEANIC COD LIVER X 30 CAPS 300MG,Pharmacy,CAPSULES,PACK,,400,,1,1
8906040000000.00,OCEFIX,,OCEFIX (SWIPHA)  TABS 200MG,Pharmacy,TABLETS,PACK,,950,,1,1
8906040000000.00,OCEFIX x10,Cefixime,OCEFIX X10 TABS 400MG,Pharmacy,TABLETS,PACK,,1600,,1,1
6012631.00,ODYCIN,moxifloxacin,ODYCIN EYE DROPS 0.5% 5ML,Pharmacy,EYE DROPS,PACK,,720,,1,1
8902300000000.00,OFLOCET,,OFLOCET TABS 200MG,Pharmacy,TABLETS,PACK,,250,,1,1
6019.00,oflomed x 14,,OFLOMED X 14 TABS 200MG,Pharmacy,TABLETS,PACK,,555,,1,1
6012865.00,OFLONIDA,,OFLONIDA SOFTGEL 500MG/200MG X 10,Pharmacy,SOFTGEL,PACK,,1300,,1,1
6011666.00,OfLOSWIZ O,,OFLOSWIZ O X 10,,TABLETS,PACK,,1000,,1,1
,OFLOXACIN (BG),ofloxacin,OFLOXACIN (BG) TABS 200MG X 10,Pharmacy,TABLETS,PACK,,320,,1,1
,OFLOXACIN (BG),ofloxacin,OFLOXACIN (BG) TABS 400MG X 10,Pharmacy,TABLETS,PACK,,370,B.G PHARMA & HEALTHCARE LTD.,1,1
8221.00,OFLOXACIN,,OFLOXACIN TABS 200MG X 1 {MKP},Pharmacy,TABLETS,PACK,,300,,1,1
15013.00,OFLOXACIN,,OFLOXACIN TABS 400MG {MULTICOY},Pharmacy,TABLETS,PACK,,400,,1,1
6011392.00,OFLOXACIN/ORNIDAZOLE(MILTON),,OFLOXACIN/ORNIDAZOLE(MILTON) TABS  X 10,Pharmacy,TABLETS,PACK,,700,,1,1
1007581.00,OGAMAL X 24,,OGAMAL X 24 TABS,Pharmacy,TABLETS,PACK,,450,,1,1
,OGOTEX B.P MONITOR,,OGOTEX B.P MONITOR X 1,Pharmacy,,PACK,,11000,E CHAPEL INT SERVICES LTD,1,1
7640150000000.00,olfen 100 SR  X 10,,OLFEN 100 SR  X 10 CAPS,Pharmacy,CAPSULES,PACK,,1565,,1,1
6009367.00,olicef x 10,,OLICEF X 10 TABS 250MG,Pharmacy,TABLETS,PACK,,950,,1,1
8904150000000.00,olicef x 10,,OLICEF X 10 TABS 500MG,Pharmacy,TABLETS,PACK,,1800,,1,1
8904010000000.00,OLIGOCARE X 30,,OLIGOCARE X 30 TABS,Pharmacy,TABLETS,PACK,,2250,,1,1
,olyset net,,OLYSET NET X 1,Pharmacy,,PACK,,1300,LEFAS PHARMACEUTICALS LTD,1,1
1002478.00,OMECAP,,OMECAP CAPS 20MG X 14,Pharmacy,CAPSULES,PACK,,165,ONIFAM LABORATORY LTD,1,1
6012822.00,OMECET,,OMECET TABS 20MG X 10,Pharmacy,TABLETS,PACK,,270,,1,1
1007693.00,OMECID X 14,,OMECID X 14 CAPS 20MG,Pharmacy,CAPSULES,PACK,,300,,1,1
1002293.00,OMEFAST,,OMEFAST TABS 20MG,Pharmacy,TABLETS,PACK,,580,,1,1
6008775.00,OMEFLUX,,OMEFLUX X 14,Pharmacy,CAPSULES,PACK,,150,,1,1
1007679.00,OMEGA 3 FISH OIL(EMZOR),,OMEGA 3 FISH OIL(EMZOR) CAPS,Pharmacy,CAPSULES,PACK,,955,,1,1
6013202.00,OMEGA 3.6.9,,OMEGA 3.6.9 (ULTRA) X 1,Pharmacy,,PACK,,2900,,1,1
15261.00,OMEPEP 20,,OMEPEP 20 CAPS,Pharmacy,CAPSULES,PACK,,300,,1,1
9764.00,omepradex,,OMEPRADEX CAPLET 40MG [PACK] X 14,Pharmacy,CAPLET,PACK,,60,,1,1
1007872.00,OMEPRAZ (PHARMA DEKO),,OMEPRAZ (PHARMA DEKO) TABS 20MG,Pharmacy,TABLETS,PACK,,150,PHARMA DEKO PLC,1,1
11447.00,OMEPRAZIN,,OMEPRAZIN TABS 20MG X 14,Pharmacy,TABLETS,PACK,,180,,1,1
6012016.00,OMEPRAZOL(EVERDESTINY),,OMEPRAZOL(EVERDESTINY) TABS 20MG X 14,Pharmacy,TABLETS,PACK,,130,,1,1
6012539.00,OMEPRAZOLE (MULTICOY),,OMEPRAZOLE (MULTICOY) CAPS 20MG X 14,Pharmacy,CAPSULES,PACK,,160,,1,1
8902290000000.00,OMESHAL,,OMESHAL TABS 20MG X 10,Pharmacy,TABLETS,PACK,,255,,1,1
8902290000000.00,OMESHAL-D,,OMESHAL-D CAPS,Pharmacy,CAPSULES,PACK,,377,SHALINA HEALTHCARE NIGERIA LTD,1,1
15316.00,omez (omeprazole) x20,,OMEZ (OMEPRAZOLE) X20 CAPS 20MG,Pharmacy,CAPSULES,PACK,,170,,1,1
4952.00,OMEZOLE-20,Omeprazole,OMEZOLE-20 CAPS X 28,Pharmacy,CAPSULES,PACK,,1940,,1,1
6011312.00,OMFIL,Omeprazole,OMFIL CAPS 20MG X 14,Pharmacy,CAPSULES,PACK,,200,,1,1
6008647.00,OMROM M2W (LONG CUFF) DIGITAL SPHYG,,OMROM M2W (LONG CUFF) DIGITAL SPHYG,Pharmacy,,PACK,,19425,,1,1
6009140.00,omron body composition monitor x 1,,OMRON BODY COMPOSITION MONITOR X 1,Pharmacy,,PACK,,23500,,1,1
6008689.00,OMRON DIGITAL WEIGHING SCALE,,OMRON DIGITAL WEIGHING SCALE,Pharmacy,,PACK,,6600,,1,1
4015670000000.00,OMRON M2 (DIGITAL SPHYGMANOMETER),,OMRON M2 (DIGITAL SPHYGMANOMETER),Pharmacy,,PACK,,24000,,1,1
6008692.00,OMRON M2 DIGITAL SCALE,,OMRON M2 DIGITAL SCALE,Pharmacy,,PACK,,12260,,1,1
4015670000000.00,OMRON M3 (long cuff) DIGITAL SPHYG.,,OMRON M3 (LONG CUFF) DIGITAL SPHYG.,Pharmacy,,PACK,,34800,,1,1
,OMRON M3 COMFORT B.P MACHINE,,OMRON M3 COMFORT B.P MACHINE X 1,Pharmacy,,PACK,,37000,"NEW HEIGHTS PHARMA, LTD.",1,1
6008693.00,OMRON M3 DIGITAL SCALE,,OMRON M3 DIGITAL SCALE,Pharmacy,,PACK,,15850,,1,1
,OMRON M6 COMFORT B.P MACHINE,,OMRON M6 COMFORT B.P MACHINE X 1,Pharmacy,,PACK,,42000,"NEW HEIGHTS PHARMA, LTD.",1,1
6009191.00,omron m6 digital sohyg,,OMRON M6 DIGITAL SOHYG,Pharmacy,,PACK,,40950,,1,1
6013128.00,OMRON M7 DIGITAL SPHYG,,OMRON M7 DIGITAL SPHYG X 1,Pharmacy,,PACK,,29500,,1,1
4015670000000.00,OMRON NEBULIZER X 1,,OMRON NEBULIZER X 1,Pharmacy,,PACK,,30000,,1,1
6009192.00,omron nebulizer(kid),,OMRON NEBULIZER(KID) X 1,Pharmacy,,PACK,,29500,,1,1
245896.00,ON- CALL B.P METER,,ON- CALL B.P METER,Pharmacy,,PACK,,16500,NONYEZ VENTURES LTD,1,1
6009111.00,on-call platinium strip,,ON-CALL PLATINIUM STRIP X 1,Pharmacy,,PACK,,3200,,1,1
682608000000.00,ON-CALL PLUS STRIP,,ON-CALL PLUS STRIP,Pharmacy,,PACK,,3550,,1,1
6012218.00,"one a day men""s formula",,"ONE A DAY MEN""S FORMULA TABS X 60",Pharmacy,TABLETS,PACK,,7500,,1,1
4030840000000.00,ONE TOUCH ULTRA STRIP  KIT x 50,,ONE TOUCH ULTRA STRIP  KIT X 50,Pharmacy,,PACK,,4300,,1,1
8806450000000.00,OPFEN EYE DROP 5ML,,OPFEN EYE DROP 5ML,Pharmacy,,PACK,,2180,,1,1
1007939.00,OPIDO,,OPIDO TABS 1 X 10,Pharmacy,TABLETS,PACK,,150,,1,1
,optafen,Timolol,OPTAFEN EYE DROPS 10ML X 1,Pharmacy,EYE DROPS,PACK,,420,OPTIVISION LIMITED,1,1
,optidon,,OPTIDON TABS 150MG X 10,Pharmacy,TABLETS,PACK,,600,,1,1
6008974.00,optiflo-xl x 30,,OPTIFLO-XL X 30 TABS 0.4MG,Pharmacy,TABLETS,PACK,,1470,,1,1
,optinas,Latanoprost,OPTINAS EYE DROPS 3ML X 1,Pharmacy,EYE DROPS,PACK,,3500,OPTIVISION LIMITED,1,1
,OPTINAS PLUS,Timolol Maleate,OPTINAS PLUS EYE DROPS 2.5ML X 1,Pharmacy,EYE DROPS,PACK,,3000,OPTIVISION LIMITED,1,1
6013429.00,OPTION 2,,OPTION 2 TABS 0.75MG X 2,Pharmacy,TABLETS,PACK,,650,,1,1
,oral quick hiv test kit,,ORAL QUICK HIV TEST KIT   X 1,Pharmacy,,PACK,,1350,,1,1
3582910000000.00,orelox,,ORELOX TABS 100MG,Pharmacy,TABLETS,PACK,,2000,,1,1
3582910000000.00,orelox,,ORELOX TABS 200MG X 10,Pharmacy,TABLETS,PACK,,3015,,1,1
1000149.00,Orheptal,,ORHEPTAL CAPS  X 1,Pharmacy,CAPSULES,PACK,,520,,1,1
1008860.00,ORNILOX,,ORNILOX TABS 100MG,Pharmacy,TABLETS,PACK,,1335,,1,1
8105.00,OROFER X 30,,OROFER X 30 CAPS,Pharmacy,CAPSULES,PACK,,845,,1,1
6009996.00,ORPHESIC X 20,,ORPHESIC X 20 TABS,Pharmacy,TABLETS,PACK,,620,,1,1
6011917.00,ORS WITH ZINC,,ORS WITH ZINC   X 1,Pharmacy,,PACK,,160,,1,1
6013433.00,ORTRIMEF,Artemether+Lumefantrine,ORTRIMEF TABS 140MG X 24,Pharmacy,TABLETS,PACK,,435,OREFEMA PHARMACEUTICALS LTD,1,1
6012121.00,OSAM-D,,OSAM-D TABS X 30,Pharmacy,TABLETS,PACK,,1370,,1,1
25840.00,OSJET,,OSJET TABS X 10,Pharmacy,TABLETS,PACK,,90,THINE FOREVER PHARMACEUTIAL,1,1
6011091.00,OSPAIN,,OSPAIN TABS 100MG X 10,Pharmacy,TABLETS,PACK,,130,,1,1
1001412.00,OSTEO,,OSTEO TABS X 20,Pharmacy,TABLETS,PACK,,150,,1,1
5021270000000.00,OSTEOCARE (UK),,OSTEOCARE (UK) TABS,Pharmacy,TABLETS,PACK,,2400,,1,1
,OSTEOCARE CHEWABLE,,OSTEOCARE CHEWABLE TABS  X 30,Pharmacy,TABLETS,PACK,,2800,NECTAR HEALTHCARE LTD.,1,1
6011023.00,OSTEOCARE PLUS,,OSTEOCARE PLUS TABS X 84,Pharmacy,TABLETS,PACK,,5900,,1,1
11524.00,OSTEOCARE,,OSTEOCARE TABS  {INDIA} X 30,Pharmacy,TABLETS,PACK,,1305,,1,1
6012058.00,OSTEOGAIN,,OSTEOGAIN CAPS X 30,Pharmacy,CAPSULES,PACK,,2020,,1,1
6012260.00,OSTEOGAIN,,OSTEOGAIN TABS X 30,Pharmacy,TABLETS,PACK,,2400,,1,1
11930.00,OSTRIN,,OSTRIN TABS,Pharmacy,TABLETS,PACK,,3520,,1,1
6009201.00,ova boost,,OVA BOOST CAPS X 1,Pharmacy,CAPSULES,PACK,,13500,,1,1
8904010000000.00,OVACARE X 30,,OVACARE X 30 TABS,Pharmacy,TABLETS,PACK,,2220,,1,1
6156000000000.00,OVUMINE,,OVUMINE TABS 50MG,Pharmacy,TABLETS,PACK,,790,,1,1
1007782.00,OXAVID,,OXAVID TABS 200MG X 10,Pharmacy,TABLETS,PACK,,350,,1,1
9962.00,OXCLAV x 14,,OXCLAV X 14 TABS 625MG,Pharmacy,TABLETS,PACK,,1130,,1,1
6012810.00,OXISPA,,OXISPA TABS 250MG X 10,Pharmacy,TABLETS,PACK,,650,,1,1
50135905.00,oxy-10,,OXY-10 X 1,Pharmacy,,PACK,,1600,,1,1
6009917.00,OXYBUTYNINHYDROCHLORIDE,,OXYBUTYNINHYDROCHLORIDE  5MG/12.5MG X 1,Pharmacy,,PACK,,3105,,1,1
6012537.00,OXYNIC,,OXYNIC TABS 1000MG X 14,Pharmacy,TABLETS,PACK,,900,,1,1
1007950.00,OXYNIC,,OXYNIC TABS 625MG,Pharmacy,TABLETS,PACK,,850,,1,1
6012026.00,oxytetracycline,,OXYTETRACYCLINE (MULTICOY)  CAPS X 12,Pharmacy,CAPSULES,PACK,,200,,1,1
6008661.00,OXYUREA,,OXYUREA CAPS 500MG,Pharmacy,CAPSULES,PACK,,2550,,1,1
6011276.00,OXYUREA,,OXYUREA TABS 100MG X 1,Pharmacy,TABLETS,PACK,,1250,,1,1
8906060000000.00,OXZOMOL X 14,,OXZOMOL X 14 TABS 20MG,Pharmacy,TABLETS,PACK,,150,,1,1
8906010000000.00,P-ALAXIN,,P-ALAXIN TABS,Pharmacy,TABLETS,PACK,,800,GREENLIFE PHARMACEUTICALS LIMITED,1,1
6012896.00,P-ALAXIN ts,,P-ALAXIN TS TABS 120MG/960MG X 3,Pharmacy,TABLETS,PACK,,767,,1,1
,paediatric zinc sulphate dispersible,,PAEDIATRIC ZINC SULPHATE DISPERSIBLE TABS 20MG X 10,Pharmacy,TABLETS,PACK,,120,SWISS PHARMA NIG. LTD.,1,1
6012389.00,PANADOL ADVANCE,,PANADOL ADVANCE TABS X 16,Pharmacy,TABLETS,PACK,,1000,,1,1
15238.00,PANTRIM-960,,PANTRIM-960 TABS  X 10,Pharmacy,TABLETS,PACK,,90,,1,1
6011269.00,PARA 1000,,PARA 1000 CAPLET X 10,Pharmacy,CAPLET,PACK,,250,,1,1
6012932.00,PARACETAMOL,,PARACETAMOL (MARK)  INFUSION X 1,Pharmacy,INFUSION,PACK,,380,,1,1
,paracetamol(nhp),,PARACETAMOL(NHP) SUPP 125MG X 5,Pharmacy,SUPPOSITORY,PACK,,1000,"NEW HEIGHTS PHARMA, LTD.",1,1
7429.00,PARADANA X 96,,PARADANA X 96 TABS 500MG,Pharmacy,TABLETS,PACK,,100,,1,1
,paranight,,PARANIGHT TABS X 10,Pharmacy,TABLETS,PACK,,160,,1,1
6793.00,PARIET,,PARIET TABS 20MG,Pharmacy,TABLETS,PACK,,4755,,1,1
15290.00,Peflac X 10,,PEFLAC X 10 TABS,Pharmacy,TABLETS,PACK,,715,,1,1
1737.00,Peflacine x 50,Pefloxacine,PEFLACINE X 50 TABS 400MG,Pharmacy,TABLETS,PACK,,5350,,1,1
8906000000000.00,Peflotab X 10,Pefloxacine,PEFLOTAB 400MG TAB X 10,Pharmacy,TABLETS,PACK,,1015,,1,400MG
6009669.00,pefloxacin(multicoy) x 10,,PEFLOXACIN(MULTICOY) X 10,Pharmacy,,PACK,,510,,1,1
6008720.00,pemaclav x 14,,PEMACLAV X 14 TABS 625MG,Pharmacy,TABLETS,PACK,,1070,,1,1
,PENEGRA,Sildenafil,PENEGRA TABS 100MG X 4,Pharmacy,TABLETS,PACK,,350,DKT INTERNATIONAL NIG.,1,1
,PENICILLIN SKIN (MIM PHARMA),,PENICILLIN SKIN (MIM PHARMA) OINTMENT 20G X 1,Pharmacy,SKIN OINTMENT,PACK,,210,ZEEKUGO ENT.,1,1
6008966.00,PENTAX EXTRA,,PENTAX EXTRA TABS  X 20,Pharmacy,TABLETS,PACK,,350,VITABIOTICS (NIGERIA) LTD.,1,1
6010977.00,peptit kit,,PEPTIT KIT CAPS X 1,Pharmacy,CAPSULES,PACK,,2750,,1,1
5021270000000.00,PERFECTIL,,PERFECTIL CAPS,Pharmacy,CAPSULES,PACK,,4500,,1,1
6009683.00,perfectil platinium x 30,,PERFECTIL PLATINIUM X 30 CAPS,Pharmacy,CAPSULES,PACK,,6800,,1,1
5021270000000.00,perfectil platinium x 60,,PERFECTIL PLATINIUM X 60 CAPS,Pharmacy,CAPSULES,PACK,,10800,,1,1
6012808.00,PERFECTIL PlUS NAILS,,PERFECTIL PLUS NAILS TABS X 60,Pharmacy,TABLETS,PACK,,6700,,1,1
6012809.00,PERFECTIL PlUS SKIN,,PERFECTIL PLUS SKIN TABS X 56,Pharmacy,TABLETS,PACK,,6605,,1,1
8904080000000.00,PERGLIM,,PERGLIM TABS 1MG X 30,Pharmacy,TABLETS,PACK,,750,,1,1
,PERIKACIN(VIXA),Pefloxacine,PERIKACIN(VIXA) TABS 400MG X 10,Pharmacy,TABLETS,PACK,,750,VIXA PHARMACEUTICAL CO. LTD.,1,1
6009590.00,PHLEBODIA,,PHLEBODIA TABS 600MG X 15,Pharmacy,TABLETS,PACK,,2650,,1,1
1002080.00,PILEX,,PILEX TABS 150MG X 20,Pharmacy,TABLETS,PACK,,427,,1,1
6012659.00,pilicon,,PILICON TABS  X 24,Pharmacy,TABLETS,PACK,,350,,1,1
,PILOTAB,Ciprofloxacin,PILOTAB CAPLET 500MG X 10,Pharmacy,CAPLET,PACK,,330,PHAMATEX IND.LTD.,1,1
6013426.00,PINNACLE COD LIVER OIL,,PINNACLE COD LIVER OIL CAPS 1000MG X 1,Pharmacy,CAPSULES,PACK,,620,,1,1
1008013.00,PINNAZOLE,,PINNAZOLE CAPLET 20MG X 14,Pharmacy,CAPLET,PACK,,230,,1,1
1008621.00,pipart x8,,PIPART X8 TABS,Pharmacy,TABLETS,PACK,,350,,1,1
,piramal ts,,PIRAMAL TS TABS  X 3,Pharmacy,TABLETS,PACK,,620,,1,1
1008830.00,PLACKERS DENTAL FLOSS,,PLACKERS DENTAL FLOSS,Pharmacy,,PACK,,380,,1,1
1008080.00,PLADOX,,PLADOX TABS 75MG,Pharmacy,TABLETS,PACK,,1190,,1,1
,plus cottonswab,,PLUS COTTONSWAB X 100,Pharmacy,,PACK,,130,NAGAR LIFE SCIENCE NIG LTD,1,1
6008940.00,POSTER,,POSTER TABS  X 10,Pharmacy,TABLETS,PACK,,350,,1,1
5997000000000.00,POSTINOR 2,,POSTINOR 2 TABS 0.75MG,Pharmacy,TABLETS,PACK,,480,,1,1
6010057.00,PoSTPILL X 1,,POSTPILL X 1,Pharmacy,,PACK,,300,,1,1
,PRAVACET,Travoprost,PRAVACET EYE DROPS 3ML X 1,Pharmacy,EYE DROPS,PACK,,3500,OPTIVISION LIMITED,1,1
,PRAXAL-10,Aripiprazole,PRAXAL-10 TABS 10MG X 30,Pharmacy,TABLETS,PACK,,2300,PHARMACY PLUS LIMITED,1,1
6011604.00,prazgen,,PRAZGEN TABS X 10,Pharmacy,TABLETS,PACK,,180,,1,1
6008929.00,praziquantel x 10,,PRAZIQUANTEL X 10 TABS,Pharmacy,TABLETS,PACK,,950,,1,1
6012249.00,prazodex,,PRAZODEX TABS 20MG X 14,Pharmacy,TABLETS,PACK,,170,,1,1
804845000000.00,prazol,,PRAZOL CAPS 20MG X 30,Pharmacy,CAPSULES,PACK,,400,,1,1
6156000000000.00,PREDICTE OVULATION TEST  KIT,,PREDICTE OVULATION TEST  KIT,Pharmacy,,PACK,,2200,,1,1
6013255.00,PREDICTE PREGNACY TEST STRIP,,PREDICTE PREGNACY TEST STRIP   X 2,Pharmacy,,PACK,,490,,1,1
,pregesic,,PREGESIC TABS  X 10,Pharmacy,TABLETS,PACK,,240,,1,1
5021270000000.00,PREGNACARE BREAST FEEDING x 84,,PREGNACARE BREAST FEEDING X 84 TABS,Pharmacy,TABLETS,PACK,,7200,VITABIOTICS (NIGERIA) LTD.,1,1
5021270000000.00,PREGNACARE CONCEPTION x 30,,PREGNACARE CONCEPTION X 30 TABS,Pharmacy,TABLETS,PACK,,5100,VITABIOTICS (NIGERIA) LTD.,1,1
5021270000000.00,pregnacare his & her x 60,,PREGNACARE HIS & HER X 60 TABS,Pharmacy,TABLETS,PACK,,5555,,1,1
5021270000000.00,pregnacare max x 84,,PREGNACARE MAX X 84 TABS,Pharmacy,TABLETS,PACK,,11900,,1,1
5021270000000.00,PREGNACARE PLUS,,PREGNACARE PLUS CAPS X 56,Pharmacy,CAPSULES,PACK,,7430,,1,1
6009548.00,PREGNACARE STRETCHMARK CREAM,,PREGNACARE STRETCHMARK CREAM X 1,Pharmacy,,PACK,,3700,,1,1
5021270000000.00,PREGNACARE X 30,,PREGNACARE X 30 CAPS  [ENGLAND],Pharmacy,CAPSULES,PACK,,4350,,1,1
1007697.00,PREGNAD X 30,,PREGNAD X 30 CAPS,Pharmacy,CAPSULES,PACK,,250,,1,1
6012261.00,PrEGNAGAIN,,PREGNAGAIN TABS X 30,Pharmacy,TABLETS,PACK,,2700,,1,1
8904010000000.00,PREGNATONE X 30,,PREGNATONE X 30 CAPS,Pharmacy,CAPSULES,PACK,,1290,,1,1
6008686.00,PREGYA KIT,,PREGYA KIT TABS 400MCG,Pharmacy,TABLETS,PACK,,2100,,1,1
5010980000000.00,PREMARIN,Conjugated Estrogens,PREMARIN TABS 0.625MG X 28,Pharmacy,TABLETS,PACK,,11515,,1,1
4008500000000.00,primolut depot,,PRIMOLUT DEPOT INJ 250MG\1ML X 3,Pharmacy,INJECTION (SOLUTION),PACK,,950,,1,1
5349.00,PROCTOGLYVENOL,,PROCTOGLYVENOL SUPP 400MG X 7,Pharmacy,SUPPOSITORY,PACK,,5500,,1,1
6011891.00,PrOSTACARE,,PROSTACARE CAPS X 30,Pharmacy,CAPSULES,PACK,,4600,,1,1
6009203.00,prostagel x 30,,PROSTAGEL X 30 CAPS,Pharmacy,CAPSULES,PACK,,3500,,1,1
713757000000.00,prostrate defence x120,,PROSTRATE DEFENCE X120 CAPS,Pharmacy,CAPSULES,PACK,,5100,,1,1
15252.00,PROSURIN(TAMSOLUSIN HYDROCHLORIDE),,PROSURIN(TAMSOLUSIN HYDROCHLORIDE) TABS 400MCG,Pharmacy,TABLETS,PACK,,1450,,1,1
7966.00,PROVIMIN,,PROVIMIN X 30 CAPS,Pharmacy,CAPSULES,PACK,,1324,,1,1
4008500000000.00,PROVIRON X 20,,PROVIRON X 20 TABS,Pharmacy,TABLETS,PACK,,5800,,1,1
1007576.00,PROX,,PROX TABS,Pharmacy,TABLETS,PACK,,400,,1,1
1003435.00,PROXIMEXA,,PROXIMEXA TABS 250MG,Pharmacy,TABLETS,PACK,,1185,WWCVL (GSK),1,1
